1572.66	40.81	45.0	48.06	51.31	55.13	58.69	62.0	63.44	68.37	70.0	74.12	77.0	83.75	84.31
1582.92	40.81	45.0	48.06	51.38	55.13	58.69	62.0	63.44	68.44	70.0	74.19	77.06	83.75	84.25
1586.12	40.81	45.0	48.06	51.38	55.19	58.69	62.0	63.44	68.44	70.0	74.19	77.06	83.75	84.25
1588.32	40.81	45.0	48.06	51.38	55.19	58.69	62.06	63.44	68.44	70.0	74.19	77.06	83.69	84.25
1598.57	40.88	45.06	48.13	51.38	55.19	58.69	62.06	63.44	68.44	70.06	74.19	77.0	83.69	84.19
1601.77	40.88	45.0	48.06	51.38	55.19	58.75	62.06	63.5	68.44	70.06	74.12	77.0	83.69	84.19
1603.97	40.88	45.06	48.06	51.38	55.19	58.69	62.0	63.44	68.44	70.06	74.19	77.0	83.69	84.19
1614.23	40.94	45.06	48.13	51.38	55.19	58.75	62.06	63.5	68.44	70.0	74.12	76.94	83.62	84.12
1617.43	40.94	45.06	48.19	51.44	55.19	58.75	62.0	63.5	68.44	70.0	74.12	76.94	83.62	84.12
1619.64	40.88	45.06	48.13	51.44	55.19	58.75	62.06	63.5	68.37	70.0	74.12	76.94	83.62	84.12
1633.95	40.94	45.13	48.13	51.44	55.19	58.69	62.0	63.44	68.37	69.94	74.06	76.87	83.56	84.12
1637.16	40.94	45.13	48.19	51.44	55.19	58.75	62.0	63.44	68.37	69.94	74.06	76.94	83.56	84.12
1639.35	40.94	45.13	48.19	51.38	55.19	58.69	62.06	63.44	68.37	69.94	74.12	76.94	83.56	84.12
1649.61	40.94	45.13	48.19	51.44	55.19	58.75	62.0	63.44	68.37	69.94	74.12	76.94	83.56	84.12
1652.82	40.94	45.13	48.19	51.38	55.19	58.75	62.06	63.44	68.37	69.94	74.12	76.94	83.56	84.06
1654.99	41.0	45.13	48.19	51.44	55.19	58.75	62.0	63.44	68.37	69.94	74.06	76.94	83.56	84.06
1661.19	40.94	45.06	48.13	51.44	55.19	58.75	62.06	63.44	68.31	69.94	74.06	76.87	83.5	84.06
1664.4	41.0	45.13	48.13	51.44	55.19	58.75	62.0	63.44	68.31	69.94	74.0	76.87	83.5	84.06
1666.59	41.0	45.06	48.13	51.38	55.19	58.75	62.0	63.44	68.31	69.94	74.06	76.87	83.5	84.06
1678.89	40.94	45.06	48.13	51.38	55.19	58.69	62.0	63.44	68.31	69.94	74.06	76.87	83.5	84.06
1682.09	40.94	45.06	48.13	51.38	55.13	58.69	62.0	63.44	68.31	69.94	74.06	76.87	83.5	84.06
1684.28	40.94	45.06	48.13	51.38	55.19	58.69	62.0	63.44	68.31	69.94	74.06	76.87	83.5	84.06
1696.59	40.94	45.06	48.13	51.38	55.19	58.69	62.0	63.44	68.31	69.94	74.06	76.87	83.5	84.06
1699.77	40.94	45.06	48.13	51.38	55.19	58.69	62.0	63.44	68.31	69.94	74.06	76.94	83.56	84.12
1701.97	40.94	45.06	48.13	51.38	55.19	58.69	62.0	63.44	68.31	69.94	74.06	76.87	83.56	84.06
1712.24	40.94	45.06	48.13	51.38	55.19	58.69	62.0	63.44	68.37	69.94	74.06	76.94	83.56	84.06
1715.43	40.94	45.06	48.13	51.38	55.19	58.69	62.0	63.44	68.31	69.94	74.12	76.94	83.56	84.06
1717.61	40.88	45.06	48.13	51.38	55.19	58.69	62.0	63.38	68.31	69.94	74.06	76.94	83.56	84.06
1725.84	40.94	45.06	48.13	51.38	55.19	58.69	62.0	63.44	68.37	69.94	74.06	76.94	83.56	84.0
1729.05	40.94	45.06	48.13	51.38	55.19	58.69	62.0	63.44	68.37	69.94	74.06	76.94	83.5	84.0
1731.24	40.94	45.06	48.13	51.38	55.19	58.69	62.0	63.44	68.37	69.94	74.06	76.87	83.5	84.0
1739.46	41.0	45.06	48.13	51.38	55.19	58.69	61.94	63.44	68.31	69.94	74.06	76.87	83.5	83.94
1742.66	41.0	45.06	48.13	51.38	55.19	58.75	62.0	63.44	68.31	69.94	74.06	76.87	83.44	83.94
1744.85	41.0	45.06	48.13	51.38	55.19	58.69	62.0	63.44	68.31	69.94	74.06	76.87	83.44	83.94
1755.11	41.0	45.0	48.13	51.31	55.13	58.69	62.0	63.44	68.31	69.94	74.12	76.87	83.5	83.94
1758.31	41.0	45.0	48.06	51.31	55.13	58.63	62.0	63.44	68.31	69.94	74.06	76.94	83.5	83.94
1760.5	41.06	45.0	48.06	51.31	55.13	58.69	62.0	63.44	68.31	69.94	74.12	76.87	83.5	83.94
1772.8	41.0	45.0	48.06	51.31	55.13	58.63	62.0	63.44	68.31	69.94	74.06	76.94	83.5	84.0
1776.0	40.94	45.0	48.0	51.31	55.13	58.63	61.94	63.44	68.31	69.94	74.12	76.94	83.5	84.0
1778.18	40.94	45.0	48.06	51.31	55.13	58.69	62.0	63.44	68.31	69.94	74.12	76.87	83.5	83.94
1784.38	40.94	44.94	48.06	51.31	55.13	58.69	62.0	63.44	68.31	69.94	74.12	76.94	83.5	84.0
1787.59	40.94	44.94	48.06	51.31	55.13	58.69	62.0	63.44	68.31	69.94	74.12	76.94	83.5	83.94
1789.78	40.94	44.94	48.06	51.31	55.13	58.69	62.0	63.44	68.31	69.94	74.12	76.94	83.5	83.94
1804.1	40.88	45.0	48.06	51.38	55.19	58.69	62.0	63.44	68.31	70.0	74.06	76.87	83.5	83.94
1807.31	40.94	45.0	48.13	51.38	55.13	58.69	62.0	63.44	68.31	69.94	74.12	76.94	83.5	83.94
1809.5	40.88	45.0	48.06	51.38	55.13	58.69	62.0	63.44	68.31	69.94	74.12	76.94	83.5	84.0
1821.81	40.88	45.0	48.13	51.38	55.19	58.69	62.0	63.44	68.31	70.0	74.06	76.94	83.56	84.06
1824.99	40.88	45.0	48.06	51.38	55.19	58.69	62.0	63.44	68.31	70.0	74.06	76.94	83.62	84.12
1827.2	40.88	45.0	48.13	51.38	55.19	58.69	62.0	63.44	68.31	70.0	74.12	76.94	83.62	84.12
1837.46	40.88	45.0	48.06	51.38	55.19	58.69	62.0	63.44	68.37	70.0	74.12	77.0	83.62	84.12
1849.71	40.81	45.0	48.06	51.38	55.19	58.75	62.0	63.44	68.37	70.0	74.12	77.0	83.62	84.19
1852.92	40.81	45.0	48.06	51.38	55.19	58.75	62.0	63.5	68.37	70.0	74.19	77.0	83.69	84.19
1855.11	40.81	44.94	48.06	51.38	55.19	58.69	62.0	63.5	68.37	70.0	74.19	77.0	83.69	84.19
1867.41	40.81	45.0	48.06	51.38	55.19	58.69	62.0	63.5	68.37	70.06	74.12	77.0	83.69	84.19
1870.6	40.81	45.0	48.06	51.38	55.19	58.75	62.0	63.5	68.37	70.06	74.12	77.0	83.69	84.12
1872.8	40.81	45.0	48.06	51.38	55.19	58.75	62.06	63.5	68.44	70.06	74.19	77.06	83.62	84.12
1885.09	40.81	45.0	48.13	51.44	55.25	58.75	62.06	63.5	68.44	70.06	74.19	77.0	83.69	84.19
1888.32	40.81	45.0	48.13	51.44	55.25	58.75	62.0	63.5	68.44	70.06	74.19	77.06	83.69	84.12
1890.5	40.81	45.06	48.13	51.44	55.25	58.81	62.0	63.5	68.44	70.06	74.19	77.0	83.69	84.12
1900.75	40.81	45.0	48.13	51.44	55.25	58.81	62.06	63.5	68.44	70.06	74.19	77.0	83.62	84.06
1903.97	40.81	45.0	48.13	51.44	55.25	58.75	62.06	63.5	68.44	70.06	74.19	77.0	83.62	84.12
1906.16	40.81	45.06	48.13	51.44	55.25	58.75	62.06	63.5	68.44	70.06	74.19	77.0	83.62	84.12
1920.48	40.81	45.06	48.19	51.44	55.31	58.75	62.06	63.5	68.44	70.06	74.19	76.94	83.62	84.12
1934.79	40.75	45.0	48.19	51.44	55.25	58.81	62.0	63.5	68.37	70.0	74.0	76.75	82.75	82.31
1937.98	40.69	45.0	48.13	51.44	55.25	58.81	62.0	63.44	68.31	69.87	73.75	76.25	81.69	80.81
